|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.25/YM20/YM20_2.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),kg     
  1573.72        2500.00                 NaN
  1572.28        2500.00                 NaN
  1570.84        2500.00                 NaN
  1569.41        2500.00                 NaN
  1567.97        2500.00                 NaN
  1566.53        2500.00                 NaN
  1565.09        2500.00                 NaN
  1563.65        2500.00                 NaN
  1562.22        2500.00                 NaN
  1560.78        2500.00                 NaN
  1559.34        2500.00                 NaN
  1557.90        2500.00                 NaN
  1556.47        2500.00                 NaN
  1555.03        2500.00                 NaN
  1553.59        2500.00                 NaN
  1552.15        2500.00                 NaN
  1550.71        2500.00                 NaN
  1549.28        2500.00                 NaN
  1547.84        2500.00                 NaN
  1546.40        2500.00                 NaN
  1544.96        2500.00                 NaN
  1543.52        2500.00                 NaN
  1542.09        2500.00                 NaN
  1540.65        2500.00                 NaN
  1539.21        2500.00                 NaN
  1537.77        2500.00                 NaN
  1536.33        2500.00                 NaN
  1534.90        2500.00                 NaN
  1533.46        2500.00                 NaN
  1532.02        2500.00                 NaN
  1530.58        2500.00                 NaN
  1529.15        2500.00                 NaN
  1527.71        2500.00                 NaN
  1526.27        2500.00                 NaN
  1524.83        2500.00                 NaN
  1523.39        2500.00                 NaN
  1521.96        2500.00                 NaN
  1520.52        2500.00                 NaN
  1519.08        2500.00                 NaN
  1517.64        2500.00                 NaN
  1516.20        2500.00                 NaN
  1514.77        2500.00                 NaN
  1513.33        2500.00                 NaN
  1511.89        2500.00                 NaN
  1510.45        2500.00                 NaN
  1509.01        2500.00                 NaN
  1507.58        2500.00                 NaN
  1506.14        2500.00                 NaN
  1504.70        2500.00                 NaN
  1503.26        2500.00                 NaN
  1501.83        2500.00                 NaN
  1500.39        2500.00                 NaN
  1498.95        2500.00                 NaN
  1497.51        2500.00                 NaN
  1496.07        2500.00                 NaN
  1494.64        2500.00                 NaN
  1493.20        2500.00                 NaN
  1491.76        2500.00                 NaN
  1490.32        2500.00                 NaN
  1488.88        2500.00                 NaN
  1487.45        2500.00                 NaN
  1486.01        2500.00                 NaN
  1484.57        2500.00                 NaN
  1483.13        2500.00                 NaN
  1481.69        2500.00                 NaN
  1480.26        2500.00                 NaN
  1478.82        2500.00                 NaN
  1477.38        2500.00                 NaN
  1475.94        2500.00                 NaN
  1474.51        2500.00                 NaN
  1473.07        2500.00                 NaN
  1471.63        2500.00                 NaN
  1470.19        2500.00                 NaN
  1468.75        2500.00                 NaN
  1467.32        2500.00                 NaN
  1465.88        2500.00                 NaN
  1464.44        2500.00                 NaN
  1463.00        2500.00                 NaN
  1461.56        2500.00                 NaN
  1460.13        2500.00                 NaN
  1458.69        2500.00                 NaN
  1457.25        2500.00                 NaN
  1455.81        2500.00                 NaN
  1454.37        2500.00                 NaN
  1452.94        2500.00                 NaN
  1451.50        2500.00                 NaN
  1450.06        2500.00                 NaN
  1448.62        2500.00                 NaN
  1447.19        2500.00                 NaN
  1445.75        2500.00                 NaN
  1444.31        2500.00                 NaN
  1442.87        2500.00                 NaN
  1441.43        2500.00                 NaN
  1440.00        2500.00                 NaN
  1438.56        2500.00                 NaN
  1437.12        2500.00                 NaN
  1435.68        2500.00                 NaN
  1434.24        2500.00                 NaN
  1432.81        2500.00                 NaN
  1431.37        2500.00                 NaN
  1429.93        2500.00                 NaN
  1428.49        2500.00                 NaN
  1427.05        2500.00                 NaN
  1425.62        2500.00                 NaN
  1424.18        2500.00                 NaN
  1422.74        2500.00                 NaN
  1421.30        2500.00                 NaN
  1419.87        2500.00                 NaN
  1418.43        2500.00                 NaN
  1416.99        2500.00                 NaN
  1415.55        2500.00                 NaN
  1414.11        2500.00                 NaN
  1412.68        2500.00                 NaN
  1411.24        2500.00                 NaN
  1409.80        2500.00                 NaN
  1408.36        2500.00                 NaN
  1406.92        2500.00                 NaN
  1405.49        2500.00                 NaN
  1404.05        2500.00                 NaN
  1402.61        2500.00                 NaN
  1401.17        2500.00                 NaN
  1399.73        2500.00                 NaN
  1398.30        2500.00                 NaN
  1396.86        2500.00                 NaN
  1395.42        2500.00                 NaN
  1393.98        2500.00                 NaN
  1392.55        2500.00                 NaN
  1391.11        2500.00                 NaN
  1389.67        2500.00                 NaN
  1388.23        2500.00                 NaN
  1386.79        2500.00                 NaN
  1385.36        2500.00                 NaN
  1383.92        2500.00                 NaN
  1382.48        2500.00                 NaN
  1381.04        2500.00                 NaN
  1379.60        2500.00                 NaN
  1378.17        2500.00                 NaN
  1376.73        2500.00                 NaN
  1375.29        2500.00                 NaN
  1373.85        2500.00                 NaN
  1372.41        2500.00                 NaN
  1370.98        2500.00                 NaN
  1369.54        2500.00                 NaN
  1368.10        2500.00                 NaN
  1366.66        2500.00                 NaN
  1365.23        2500.00                 NaN
  1363.79        2500.00                 NaN
  1362.35        2500.00                 NaN
  1360.91        2500.00                 NaN
  1359.47        2500.00                 NaN
  1358.04        2500.00                 NaN
  1356.60        2500.00                 NaN
  1355.16        2500.00                 NaN
  1353.72        2500.00                 NaN
  1352.28        2500.00                 NaN
