|6.6.6
Archiving\03_Data\eq/QFM_m2.75/GRV/GRV_6.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  2000.00        2500.00        3562.95     
  1996.79        2500.00        3563.42     
  1993.59        2500.00        3563.89     
  1990.38        2500.00        3564.36     
  1987.18        2500.00        3564.82     
  1983.97        2500.00        3565.29     
  1980.77        2500.00        3565.76     
  1977.56        2500.00        3566.23     
  1974.36        2500.00        3566.70     
  1971.15        2500.00        3567.17     
  1967.95        2500.00        3567.63     
  1964.74        2500.00        3568.10     
  1961.54        2500.00        3568.57     
  1958.33        2500.00        3569.03     
  1955.13        2500.00        3569.50     
  1951.92        2500.00        3569.97     
  1948.72        2500.00        3570.43     
  1945.51        2500.00        3570.90     
  1942.31        2500.00        3571.37     
  1939.10        2500.00        3571.83     
  1935.90        2500.00        3572.30     
  1932.69        2500.00        3572.76     
  1929.49        2500.00        3573.23     
  1926.28        2500.00        3573.69     
  1923.08        2500.00        3574.16     
  1919.87        2500.00        3574.62     
  1916.67        2500.00        3575.09     
  1913.46        2500.00        3575.55     
  1910.26        2500.00        3576.02     
  1907.05        2500.00        3576.48     
  1903.85        2500.00        3576.94     
  1900.64        2500.00        3577.41     
  1897.44        2500.00        3577.87     
  1894.23        2500.00        3578.33     
  1891.03        2500.00        3578.79     
  1887.82        2500.00        3579.26     
  1884.62        2500.00        3579.72     
  1881.41        2500.00        3580.18     
  1878.21        2500.00        3580.64     
  1875.00        2500.00        3581.11     
  1871.79        2500.00        3581.57     
  1868.59        2500.00        3582.03     
  1865.38        2500.00        3582.49     
  1862.18        2500.00        3582.95     
  1858.97        2500.00        3583.41     
  1855.77        2500.00        3583.87     
  1852.56        2500.00        3584.33     
  1849.36        2500.00        3584.79     
  1846.15        2500.00        3585.25     
  1842.95        2500.00        3585.71     
  1839.74        2500.00        3586.17     
  1836.54        2500.00        3586.63     
  1833.33        2500.00        3587.09     
  1830.13        2500.00        3587.55     
  1826.92        2500.00        3588.01     
  1823.72        2500.00        3588.47     
  1820.51        2500.00        3591.23     
  1817.31        2500.00        3608.55     
  1814.10        2500.00        3625.25     
  1810.90        2500.00        3641.37     
  1807.69        2500.00        3656.92     
  1804.49        2500.00        3671.95     
  1801.28        2500.00        3686.49     
  1798.08        2500.00        3700.55     
  1794.87        2500.00        3714.16     
  1791.67        2500.00        3726.80     
  1788.46        2500.00        3739.08     
  1785.26        2500.00        3751.01     
  1782.05        2500.00        3762.60     
  1778.85        2500.00        3773.58     
  1775.64        2500.00        3784.26     
  1772.44        2500.00        3794.40     
  1769.23        2500.00        3597.19     
  1766.03        2500.00        3494.40     
  1762.82        2500.00        3444.82     
  1759.62        2500.00        3415.74     
  1756.41        2500.00        3396.71     
  1753.21        2500.00        3383.35     
  1750.00        2500.00        3373.50     
  1746.79        2500.00        3365.97     
  1743.59        2500.00        3360.06     
  1740.38        2500.00        3357.58     
  1737.18        2500.00        3355.59     
