|6.6.6
Archiving\03_Data\eqfrac/QFM_m3.75/TAY13/TAY13_2.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),kg     
  1599.36        2500.00       0.482574E-005
  1597.86        2500.00                 NaN
  1596.36        2500.00                 NaN
  1594.85        2500.00                 NaN
  1593.35        2500.00                 NaN
  1591.85        2500.00                 NaN
  1590.35        2500.00                 NaN
  1588.84        2500.00                 NaN
  1587.34        2500.00                 NaN
  1585.84        2500.00                 NaN
  1584.34        2500.00                 NaN
  1582.84        2500.00                 NaN
  1581.33        2500.00                 NaN
  1579.83        2500.00                 NaN
  1578.33        2500.00                 NaN
  1576.83        2500.00                 NaN
  1575.33        2500.00                 NaN
  1573.82        2500.00                 NaN
  1572.32        2500.00                 NaN
  1570.82        2500.00                 NaN
  1569.32        2500.00                 NaN
  1567.81        2500.00                 NaN
  1566.31        2500.00                 NaN
  1564.81        2500.00                 NaN
  1563.31        2500.00                 NaN
  1561.81        2500.00                 NaN
  1560.30        2500.00                 NaN
  1558.80        2500.00                 NaN
  1557.30        2500.00                 NaN
  1555.80        2500.00                 NaN
  1554.30        2500.00                 NaN
  1552.79        2500.00                 NaN
  1551.29        2500.00                 NaN
  1549.79        2500.00                 NaN
  1548.29        2500.00                 NaN
  1546.78        2500.00                 NaN
  1545.28        2500.00                 NaN
  1543.78        2500.00                 NaN
  1542.28        2500.00                 NaN
  1540.78        2500.00                 NaN
  1539.27        2500.00                 NaN
  1537.77        2500.00                 NaN
  1536.27        2500.00                 NaN
  1534.77        2500.00                 NaN
  1533.27        2500.00                 NaN
  1531.76        2500.00                 NaN
  1530.26        2500.00                 NaN
  1528.76        2500.00                 NaN
  1527.26        2500.00                 NaN
  1525.75        2500.00                 NaN
  1524.25        2500.00                 NaN
  1522.75        2500.00                 NaN
  1521.25        2500.00                 NaN
  1519.75        2500.00                 NaN
  1518.24        2500.00                 NaN
  1516.74        2500.00                 NaN
  1515.24        2500.00                 NaN
  1513.74        2500.00                 NaN
  1512.23        2500.00                 NaN
  1510.73        2500.00                 NaN
  1509.23        2500.00                 NaN
  1507.73        2500.00                 NaN
  1506.23        2500.00                 NaN
  1504.72        2500.00                 NaN
  1503.22        2500.00                 NaN
  1501.72        2500.00                 NaN
  1500.22        2500.00                 NaN
  1498.72        2500.00                 NaN
  1497.21        2500.00                 NaN
  1495.71        2500.00                 NaN
  1494.21        2500.00                 NaN
  1492.71        2500.00                 NaN
  1491.20        2500.00                 NaN
  1489.70        2500.00                 NaN
  1488.20        2500.00                 NaN
  1486.70        2500.00                 NaN
  1485.20        2500.00                 NaN
  1483.69        2500.00                 NaN
  1482.19        2500.00                 NaN
  1480.69        2500.00                 NaN
  1479.19        2500.00                 NaN
  1477.69        2500.00                 NaN
  1476.18        2500.00                 NaN
  1474.68        2500.00                 NaN
  1473.18        2500.00                 NaN
  1471.68        2500.00                 NaN
  1470.17        2500.00                 NaN
  1468.67        2500.00                 NaN
  1467.17        2500.00                 NaN
  1465.67        2500.00                 NaN
  1464.17        2500.00                 NaN
  1462.66        2500.00                 NaN
  1461.16        2500.00                 NaN
  1459.66        2500.00                 NaN
  1458.16        2500.00                 NaN
  1456.66        2500.00                 NaN
  1455.15        2500.00                 NaN
  1453.65        2500.00                 NaN
  1452.15        2500.00                 NaN
  1450.65        2500.00                 NaN
  1449.14        2500.00                 NaN
  1447.64        2500.00                 NaN
  1446.14        2500.00                 NaN
  1444.64        2500.00                 NaN
  1443.14        2500.00                 NaN
  1441.63        2500.00                 NaN
  1440.13        2500.00                 NaN
  1438.63        2500.00                 NaN
  1437.13        2500.00                 NaN
  1435.63        2500.00                 NaN
  1434.12        2500.00                 NaN
  1432.62        2500.00                 NaN
  1431.12        2500.00                 NaN
  1429.62        2500.00                 NaN
  1428.11        2500.00                 NaN
  1426.61        2500.00                 NaN
  1425.11        2500.00                 NaN
  1423.61        2500.00                 NaN
  1422.11        2500.00                 NaN
  1420.60        2500.00                 NaN
  1419.10        2500.00                 NaN
  1417.60        2500.00                 NaN
  1416.10        2500.00                 NaN
  1414.59        2500.00                 NaN
  1413.09        2500.00                 NaN
  1411.59        2500.00                 NaN
  1410.09        2500.00                 NaN
  1408.59        2500.00                 NaN
  1407.08        2500.00                 NaN
  1405.58        2500.00                 NaN
  1404.08        2500.00                 NaN
  1402.58        2500.00                 NaN
  1401.08        2500.00                 NaN
  1399.57        2500.00                 NaN
  1398.07        2500.00                 NaN
  1396.57        2500.00                 NaN
  1395.07        2500.00                 NaN
  1393.56        2500.00                 NaN
  1392.06        2500.00                 NaN
  1390.56        2500.00                 NaN
  1389.06        2500.00                 NaN
  1387.56        2500.00                 NaN
  1386.05        2500.00                 NaN
  1384.55        2500.00                 NaN
  1383.05        2500.00                 NaN
  1381.55        2500.00                 NaN
  1380.05        2500.00                 NaN
  1378.54        2500.00                 NaN
  1377.04        2500.00                 NaN
  1375.54        2500.00                 NaN
  1374.04        2500.00                 NaN
  1372.53        2500.00                 NaN
  1371.03        2500.00                 NaN
  1369.53        2500.00                 NaN
  1368.03        2500.00                 NaN
  1366.53        2500.00                 NaN
  1365.02        2500.00                 NaN
  1363.52        2500.00                 NaN
  1362.02        2500.00                 NaN
  1360.52        2500.00                 NaN
  1359.02        2500.00                 NaN
  1357.51        2500.00                 NaN
  1356.01        2500.00                 NaN
  1354.51        2500.00                 NaN
  1353.01        2500.00                 NaN
  1351.50        2500.00                 NaN
  1350.00        2500.00                 NaN
  1348.50        2500.00                 NaN
  1347.00        2500.00                 NaN
  1345.50        2500.00                 NaN
  1343.99        2500.00                 NaN
  1342.49        2500.00                 NaN
  1340.99        2500.00                 NaN
  1339.49        2500.00                 NaN
  1337.98        2500.00                 NaN
  1336.48        2500.00                 NaN
  1334.98        2500.00                 NaN
  1333.48        2500.00                 NaN
  1331.98        2500.00                 NaN
  1330.47        2500.00                 NaN
  1328.97        2500.00                 NaN
  1327.47        2500.00                 NaN
  1325.97        2500.00                 NaN
  1324.47        2500.00                 NaN
  1322.96        2500.00                 NaN
  1321.46        2500.00                 NaN
  1319.96        2500.00                 NaN
  1318.46        2500.00                 NaN
  1316.95        2500.00                 NaN
  1315.45        2500.00                 NaN
  1313.95        2500.00                 NaN
  1312.45        2500.00                 NaN
  1310.95        2500.00                 NaN
  1309.44        2500.00                 NaN
  1307.94        2500.00                 NaN
