|6.6.6
Archiving\03_Data\frac/QFM_m3.75/KHA22/KHA22_4.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),m3     
  2000.00        2500.00                 NaN
  1997.49        2500.00                 NaN
  1994.99        2500.00                 NaN
  1992.48        2500.00                 NaN
  1989.97        2500.00                 NaN
  1987.47        2500.00                 NaN
  1984.96        2500.00                 NaN
  1982.46        2500.00                 NaN
  1979.95        2500.00                 NaN
  1977.44        2500.00                 NaN
  1974.94        2500.00                 NaN
  1972.43        2500.00                 NaN
  1969.92        2500.00                 NaN
  1967.42        2500.00                 NaN
  1964.91        2500.00                 NaN
  1962.41        2500.00                 NaN
  1959.90        2500.00                 NaN
  1957.39        2500.00                 NaN
  1954.89        2500.00                 NaN
  1952.38        2500.00                 NaN
  1949.87        2500.00                 NaN
  1947.37        2500.00                 NaN
  1944.86        2500.00                 NaN
  1942.36        2500.00                 NaN
  1939.85        2500.00                 NaN
  1937.34        2500.00                 NaN
  1934.84        2500.00                 NaN
  1932.33        2500.00                 NaN
  1929.82        2500.00                 NaN
  1927.32        2500.00                 NaN
  1924.81        2500.00                 NaN
  1922.31        2500.00                 NaN
  1919.80        2500.00                 NaN
  1917.29        2500.00                 NaN
  1914.79        2500.00                 NaN
  1912.28        2500.00                 NaN
  1909.77        2500.00                 NaN
  1907.27        2500.00                 NaN
  1904.76        2500.00                 NaN
  1902.26        2500.00                 NaN
  1899.75        2500.00                 NaN
  1897.24        2500.00                 NaN
  1894.74        2500.00                 NaN
  1892.23        2500.00                 NaN
  1889.72        2500.00                 NaN
  1887.22        2500.00                 NaN
  1884.71        2500.00                 NaN
  1882.21        2500.00                 NaN
  1879.70        2500.00                 NaN
  1877.19        2500.00                 NaN
  1874.69        2500.00       0.129276E-003
  1872.18        2500.00       0.337901E-003
  1869.67        2500.00       0.336967E-003
  1867.17        2500.00       0.328306E-003
  1864.66        2500.00       0.329089E-003
  1862.16        2500.00       0.324543E-003
  1859.65        2500.00       0.321746E-003
  1857.14        2500.00       0.319466E-003
  1854.64        2500.00       0.316133E-003
  1852.13        2500.00       0.313949E-003
  1849.62        2500.00       0.311751E-003
  1847.12        2500.00       0.307383E-003
  1844.61        2500.00       0.305217E-003
  1842.11        2500.00       0.301120E-003
  1839.60        2500.00       0.299514E-003
  1837.09        2500.00       0.296827E-003
  1834.59        2500.00       0.294193E-003
  1832.08        2500.00       0.291474E-003
  1829.57        2500.00       0.289095E-003
  1827.07        2500.00       0.286320E-003
  1824.56        2500.00       0.283665E-003
  1822.06        2500.00       0.283036E-003
  1819.55        2500.00       0.277726E-003
  1817.04        2500.00       0.257671E-003
  1814.54        2500.00       0.293363E-003
  1812.03        2500.00       0.271985E-003
  1809.52        2500.00       0.268038E-003
  1807.02        2500.00       0.199512E-003
  1804.51        2500.00       0.372374E-003
  1802.01        2500.00       0.221615E-003
  1799.50        2500.00       0.414477E-003
  1796.99        2500.00       0.108941E-003
  1794.49        2500.00       0.255176E-003
  1791.98        2500.00       0.254043E-003
  1789.47        2500.00       0.250326E-003
  1786.97        2500.00       0.249261E-003
  1784.46        2500.00       0.248193E-003
  1781.95        2500.00       0.246364E-003
  1779.45        2500.00       0.241359E-003
  1776.94        2500.00       0.239207E-003
  1774.44        2500.00       0.238610E-003
  1771.93        2500.00       0.236758E-003
  1769.42        2500.00       0.234487E-003
  1766.92        2500.00       0.208741E-003
  1764.41        2500.00       0.255086E-003
  1761.90        2500.00       0.230921E-003
  1759.40        2500.00       0.224895E-003
  1756.89        2500.00       0.225914E-003
  1754.39        2500.00       0.190702E-003
  1751.88        2500.00       0.252999E-003
  1749.37        2500.00       0.236420E-003
  1746.87        2500.00       0.202976E-003
  1744.36        2500.00       0.215613E-003
  1741.85        2500.00       0.214519E-003
  1739.35        2500.00       0.212225E-003
  1736.84        2500.00       0.210771E-003
  1734.34        2500.00       0.208458E-003
  1731.83        2500.00       0.207081E-003
  1729.32        2500.00       0.205692E-003
  1726.82        2500.00       0.203524E-003
  1724.31        2500.00       0.202657E-003
  1721.80        2500.00       0.199876E-003
  1719.30        2500.00       0.198502E-003
  1716.79        2500.00       0.197933E-003
  1714.29        2500.00       0.194671E-003
  1711.78        2500.00       0.194503E-003
  1709.27        2500.00       0.191419E-003
  1706.77        2500.00       0.193040E-003
  1704.26        2500.00       0.186695E-003
  1701.75        2500.00       0.188086E-003
  1699.25        2500.00       0.185748E-003
  1696.74        2500.00       0.184605E-003
  1694.24        2500.00       0.182549E-003
  1691.73        2500.00       0.517434E-003
  1689.22        2500.00                 NaN
  1686.72        2500.00       0.215592E-004
  1684.21        2500.00       0.176611E-003
