|6.6.6
Archiving\03_Data\eqfracLP/QFM_m0.5/YM20/YM20_2.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),kg     
  1538.46        500.000       0.751328E-005
  1537.11        500.000                 NaN
  1535.76        500.000                 NaN
  1534.41        500.000                 NaN
  1533.06        500.000                 NaN
  1531.71        500.000                 NaN
  1530.36        500.000                 NaN
  1529.01        500.000                 NaN
  1527.66        500.000                 NaN
  1526.31        500.000                 NaN
  1524.96        500.000                 NaN
  1523.62        500.000                 NaN
  1522.27        500.000                 NaN
  1520.92        500.000                 NaN
  1519.57        500.000                 NaN
  1518.22        500.000                 NaN
  1516.87        500.000                 NaN
  1515.52        500.000                 NaN
  1514.17        500.000                 NaN
  1512.82        500.000                 NaN
  1511.47        500.000                 NaN
  1510.12        500.000                 NaN
  1508.77        500.000                 NaN
  1507.42        500.000                 NaN
  1506.07        500.000                 NaN
  1504.72        500.000                 NaN
  1503.37        500.000                 NaN
  1502.02        500.000                 NaN
  1500.67        500.000                 NaN
  1499.32        500.000                 NaN
  1497.97        500.000                 NaN
  1496.62        500.000                 NaN
  1495.28        500.000                 NaN
  1493.93        500.000                 NaN
  1492.58        500.000                 NaN
  1491.23        500.000                 NaN
  1489.88        500.000                 NaN
  1488.53        500.000                 NaN
  1487.18        500.000                 NaN
  1485.83        500.000                 NaN
  1484.48        500.000                 NaN
  1483.13        500.000                 NaN
  1481.78        500.000                 NaN
  1480.43        500.000                 NaN
  1479.08        500.000                 NaN
  1477.73        500.000                 NaN
  1476.38        500.000                 NaN
  1475.03        500.000                 NaN
  1473.68        500.000                 NaN
  1472.33        500.000                 NaN
  1470.98        500.000                 NaN
  1469.63        500.000                 NaN
  1468.28        500.000                 NaN
  1466.94        500.000                 NaN
  1465.59        500.000                 NaN
  1464.24        500.000                 NaN
  1462.89        500.000                 NaN
  1461.54        500.000                 NaN
  1460.19        500.000                 NaN
  1458.84        500.000                 NaN
  1457.49        500.000                 NaN
  1456.14        500.000                 NaN
  1454.79        500.000                 NaN
  1453.44        500.000                 NaN
  1452.09        500.000                 NaN
  1450.74        500.000                 NaN
  1449.39        500.000                 NaN
  1448.04        500.000                 NaN
  1446.69        500.000                 NaN
  1445.34        500.000                 NaN
  1443.99        500.000                 NaN
  1442.64        500.000                 NaN
  1441.29        500.000                 NaN
  1439.94        500.000                 NaN
  1438.60        500.000                 NaN
  1437.25        500.000                 NaN
  1435.90        500.000                 NaN
  1434.55        500.000                 NaN
  1433.20        500.000                 NaN
  1431.85        500.000                 NaN
  1430.50        500.000                 NaN
  1429.15        500.000                 NaN
  1427.80        500.000                 NaN
  1426.45        500.000                 NaN
  1425.10        500.000                 NaN
  1423.75        500.000                 NaN
  1422.40        500.000                 NaN
  1421.05        500.000                 NaN
  1419.70        500.000                 NaN
  1418.35        500.000                 NaN
  1417.00        500.000                 NaN
  1415.65        500.000                 NaN
  1414.30        500.000                 NaN
  1412.95        500.000                 NaN
  1411.60        500.000                 NaN
  1410.26        500.000                 NaN
  1408.91        500.000                 NaN
  1407.56        500.000                 NaN
  1406.21        500.000                 NaN
  1404.86        500.000                 NaN
  1403.51        500.000                 NaN
  1402.16        500.000                 NaN
  1400.81        500.000                 NaN
  1399.46        500.000                 NaN
  1398.11        500.000                 NaN
  1396.76        500.000                 NaN
  1395.41        500.000                 NaN
  1394.06        500.000                 NaN
  1392.71        500.000                 NaN
  1391.36        500.000                 NaN
  1390.01        500.000                 NaN
  1388.66        500.000                 NaN
  1387.31        500.000                 NaN
  1385.96        500.000                 NaN
  1384.61        500.000                 NaN
  1383.26        500.000                 NaN
  1381.92        500.000                 NaN
  1380.57        500.000                 NaN
  1379.22        500.000                 NaN
  1377.87        500.000                 NaN
  1376.52        500.000                 NaN
  1375.17        500.000                 NaN
  1373.82        500.000                 NaN
  1372.47        500.000                 NaN
  1371.12        500.000                 NaN
  1369.77        500.000                 NaN
  1368.42        500.000                 NaN
  1367.07        500.000                 NaN
  1365.72        500.000                 NaN
  1364.37        500.000                 NaN
  1363.02        500.000                 NaN
  1361.67        500.000                 NaN
  1360.32        500.000                 NaN
  1358.97        500.000                 NaN
  1357.62        500.000                 NaN
  1356.27        500.000                 NaN
  1354.92        500.000                 NaN
  1353.58        500.000                 NaN
  1352.23        500.000                 NaN
  1350.88        500.000                 NaN
  1349.53        500.000                 NaN
  1348.18        500.000                 NaN
  1346.83        500.000                 NaN
  1345.48        500.000                 NaN
  1344.13        500.000                 NaN
  1342.78        500.000                 NaN
  1341.43        500.000                 NaN
  1340.08        500.000                 NaN
  1338.73        500.000                 NaN
  1337.38        500.000                 NaN
  1336.03        500.000                 NaN
  1334.68        500.000                 NaN
  1333.33        500.000                 NaN
  1331.98        500.000                 NaN
  1330.63        500.000                 NaN
  1329.28        500.000                 NaN
  1327.93        500.000                 NaN
  1326.58        500.000                 NaN
  1325.24        500.000                 NaN
  1323.89        500.000                 NaN
  1322.54        500.000                 NaN
  1321.19        500.000                 NaN
  1319.84        500.000                 NaN
  1318.49        500.000                 NaN
  1317.14        500.000                 NaN
  1315.79        500.000                 NaN
  1314.44        500.000                 NaN
  1313.09        500.000                 NaN
  1311.74        500.000                 NaN
  1310.39        500.000                 NaN
  1309.04        500.000                 NaN
  1307.69        500.000                 NaN
  1306.34        500.000                 NaN
  1304.99        500.000                 NaN
  1303.64        500.000                 NaN
  1302.29        500.000                 NaN
  1300.94        500.000                 NaN
  1299.59        500.000                 NaN
  1298.24        500.000                 NaN
  1296.90        500.000                 NaN
  1295.55        500.000                 NaN
  1294.20        500.000                 NaN
  1292.85        500.000                 NaN
  1291.50        500.000                 NaN
  1290.15        500.000                 NaN
  1288.80        500.000                 NaN
  1287.45        500.000                 NaN
  1286.10        500.000                 NaN
  1284.75        500.000                 NaN
  1283.40        500.000                 NaN
