|6.6.6
Archiving\03_Data\eqfracLP/QFM_m0.25/YM20/YM20_5.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         pcr     usp     imt     ispTH     iherc     nmt     nsp     nherc    
  1538.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.11        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.06        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.01        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.66        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.96        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.62        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.27        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.92        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.57        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.22        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.52        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.17        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.47        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.12        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.42        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.07        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.37        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.02        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.32        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.62        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.58        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.53        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1485.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.48        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.13        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.08        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1477.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1475.03        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1472.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1470.98        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1469.63        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.94        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1465.59        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1464.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1462.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1461.54        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1460.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1458.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1457.49        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1454.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1453.44        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1452.09        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1450.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1449.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1448.04        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1446.69        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1445.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1443.99        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1442.64        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1441.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1439.94        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1437.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1435.90        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1434.55        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1433.20        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1431.85        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1430.50        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1429.15        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1427.80        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1426.45        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1425.10        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1423.75        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1422.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1421.05        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
