|6.6.6
Archiving\03_Data\frac/QFM_m1/Y98/Y98_6.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  2000.00        2500.00        3611.47     
  1997.49        2500.00        3611.84     
  1994.99        2500.00        3612.22     
  1992.48        2500.00        3612.59     
  1989.97        2500.00        3612.97     
  1987.47        2500.00        3613.34     
  1984.96        2500.00        3613.72     
  1982.46        2500.00        3614.09     
  1979.95        2500.00        3614.46     
  1977.44        2500.00        3614.84     
  1974.94        2500.00        3615.21     
  1972.43        2500.00        3615.58     
  1969.92        2500.00        3615.96     
  1967.42        2500.00        3616.33     
  1964.91        2500.00        3616.70     
  1962.41        2500.00        3617.08     
  1959.90        2500.00        3617.45     
  1957.39        2500.00        3617.82     
  1954.89        2500.00        3618.20     
  1952.38        2500.00        3618.57     
  1949.87        2500.00        3618.94     
  1947.37        2500.00        3619.31     
  1944.86        2500.00        3619.69     
  1942.36        2500.00        3620.06     
  1939.85        2500.00        3620.43     
  1937.34        2500.00        3620.80     
  1934.84        2500.00        3621.17     
  1932.33        2500.00        3621.54     
  1929.82        2500.00        3621.92     
  1927.32        2500.00        3622.29     
  1924.81        2500.00        3622.66     
  1922.31        2500.00        3623.03     
  1919.80        2500.00        3623.40     
  1917.29        2500.00        3623.77     
  1914.79        2500.00        3624.14     
  1912.28        2500.00        3624.51     
  1909.77        2500.00        3624.88     
  1907.27        2500.00        3625.25     
  1904.76        2500.00        3625.62     
  1902.26        2500.00        3625.99     
  1899.75        2500.00        3626.36     
  1897.24        2500.00        3626.73     
  1894.74        2500.00        3627.10     
  1892.23        2500.00        3627.47     
  1889.72        2500.00        3627.84     
  1887.22        2500.00        3628.21     
  1884.71        2500.00        3628.58     
  1882.21        2500.00        3628.95     
  1879.70        2500.00        3629.32     
  1877.19        2500.00        3629.69     
  1874.69        2500.00        3630.05     
  1872.18        2500.00        3630.42     
  1869.67        2500.00        3630.79     
  1867.17        2500.00        3631.16     
  1864.66        2500.00        3631.53     
  1862.16        2500.00        3631.90     
  1859.65        2500.00        3632.26     
  1857.14        2500.00        3632.63     
  1854.64        2500.00        3633.00     
  1852.13        2500.00        3633.37     
  1849.62        2500.00        3633.73     
  1847.12        2500.00        3634.10     
  1844.61        2500.00        3634.47     
  1842.11        2500.00        3634.84     
  1839.60        2500.00        3635.20     
  1837.09        2500.00        3635.57     
  1834.59        2500.00        3635.94     
  1832.08        2500.00        3636.30     
  1829.57        2500.00        3636.67     
  1827.07        2500.00        3637.03     
  1824.56        2500.00        3637.40     
  1822.06        2500.00        3637.77     
  1819.55        2500.00        3638.13     
  1817.04        2500.00        3638.50     
  1814.54        2500.00        3638.86     
  1812.03        2500.00        3639.23     
  1809.52        2500.00        3639.59     
  1807.02        2500.00        3639.96     
  1804.51        2500.00        3640.32     
  1802.01        2500.00        3640.69     
  1799.50        2500.00        3641.05     
  1796.99        2500.00        3641.42     
  1794.49        2500.00        3641.78     
  1791.98        2500.00        3642.15     
  1789.47        2500.00        3642.51     
  1786.97        2500.00        3642.88     
  1784.46        2500.00        3643.24     
  1781.95        2500.00        3643.61     
  1779.45        2500.00        3643.97     
  1776.94        2500.00        3644.33     
  1774.44        2500.00        3644.70     
  1771.93        2500.00        3645.06     
  1769.42        2500.00        3645.42     
  1766.92        2500.00        3645.79     
  1764.41        2500.00        3646.15     
  1761.90        2500.00        3646.51     
  1759.40        2500.00        3646.88     
  1756.89        2500.00        3647.24     
  1754.39        2500.00        3647.60     
  1751.88        2500.00        3647.96     
  1749.37        2500.00        3648.33     
  1746.87        2500.00        3648.69     
  1744.36        2500.00        3649.05     
  1741.85        2500.00        3649.41     
  1739.35        2500.00        3649.78     
  1736.84        2500.00        3650.14     
  1734.34        2500.00        3573.99     
  1731.83        2500.00        2915.74     
  1729.32        2500.00        2916.24     
  1726.82        2500.00        2916.75     
  1724.31        2500.00        2917.26     
  1721.80        2500.00        2917.77     
  1719.30        2500.00        2918.27     
  1716.79        2500.00        2918.78     
  1714.29        2500.00        2919.29     
  1711.78        2500.00        2919.80     
  1709.27        2500.00        2920.30     
  1706.77        2500.00        4472.52     
  1704.26        2500.00        4471.18     
  1701.75        2500.00        4473.12     
  1699.25        2500.00        4472.89     
  1696.74        2500.00        4473.96     
  1694.24        2500.00        4473.69     
  1691.73        2500.00        4474.81     
  1689.22        2500.00        4472.78     
  1686.72        2500.00        4474.69     
  1684.21        2500.00        4474.67     
  1681.70        2500.00        4474.14     
  1679.20        2500.00        4475.60     
  1676.69        2500.00        4475.21     
  1674.19        2500.00        4476.29     
  1671.68        2500.00        4476.09     
  1669.17        2500.00        4476.35     
  1666.67        2500.00        4476.10     
  1664.16        2500.00        4476.85     
  1661.65        2500.00        4474.85     
  1659.15        2500.00        4477.54     
  1656.64        2500.00        4478.03     
  1654.14        2500.00        4476.38     
  1651.63        2500.00        4477.83     
  1649.12        2500.00        4478.40     
  1646.62        2500.00        4478.61     
  1644.11        2500.00        4478.69     
  1641.60        2500.00        4479.03     
  1639.10        2500.00        3380.01     
  1636.59        2500.00        3355.70     
  1634.09        2500.00        3357.35     
  1631.58        2500.00        3358.69     
  1629.07        2500.00        3360.55     
  1626.57        2500.00        3362.62     
  1624.06        2500.00        3364.94     
  1621.55        2500.00        3294.15     
  1619.05        2500.00        3260.57     
  1616.54        2500.00        3261.68     
  1614.04        2500.00        3263.83     
  1611.53        2500.00        3264.40     
  1609.02        2500.00        3265.50     
  1606.52        2500.00        3266.59     
  1604.01        2500.00        3268.41     
  1601.50        2500.00        3266.61     
  1599.00        2500.00        3271.44     
  1596.49        2500.00        3271.38     
  1593.98        2500.00        3272.90     
  1591.48        2500.00        3274.10     
  1588.97        2500.00        3275.13     
  1586.47        2500.00        3275.44     
  1583.96        2500.00        3277.41     
  1581.45        2500.00        3278.69     
  1578.95        2500.00        3279.80     
  1576.44        2500.00        3281.15     
  1573.93        2500.00        3282.24     
  1571.43        2500.00        3283.18     
  1568.92        2500.00        3285.11     
  1566.42        2500.00        3285.68     
  1563.91        2500.00        3286.40     
  1561.40        2500.00        3287.77     
  1558.90        2500.00        3288.66     
  1556.39        2500.00        3289.77     
  1553.88        2500.00        3291.44     
  1551.38        2500.00        3292.74     
